folder_id,real_filename,meeting_date,meeting_name,belongs_to
CLF2DJ6F021F,Minutes_Regular Board Meeting_11.16.2022.pdf,14/12/2022,Regular Meeting,Minutes
CLQP2H627CCC,Elementary Easement Resolution_Dec 2022.pdf,14/12/2022,Regular Meeting,Easement Resolution
CLQP3V629BEA,Elementary Easement Resolution_Dec 2022.pdf,14/12/2022,Regular Meeting,
CLTMBN5932C1,Certified  Staffing Agenda 08102021.pdf,10/08/2021,Special Meeting,Certified Personnel Recommendations
CLTQLR69D795,2023 Board Meeting Dates.pdf,04/01/2023,Organizational Meeting,2023 Board of Education Meeting Dates
CLVK49500327,FY23 Monthly CFO Report DEC.pdf,14/12/2022,Regular Meeting,Financial Report
CLVK4B50032F,OH Annual Spending Plan November.pdf,14/12/2022,Regular Meeting,Financial Report
CLVK4D500339,November Cash Position.pdf,14/12/2022,Regular Meeting,Financial Report
CLVK4F500340,November Checks.pdf,14/12/2022,Regular Meeting,Financial Report
CLVK4W501AD0,Bank Reconciliations FY23.xlsx - November 22.pdf,14/12/2022,Regular Meeting,Financial Report
CLVMPF57F59A,XC SS 12.14.2022.pdf,14/12/2022,Regular Meeting,Supplemental Recommendations
CLXQWY6B5C9A,Brecksville-Broadview Heights Enrollment Data.pdf,14/12/2022,Regular Meeting,Enrollment Study
CM2LMU571D37,Future Think Final Enrollment Report 02-27-17 searchable.pdf,14/12/2022,Regular Meeting,Enrollment Study
CM2LMY571F96,Future Think Final Enrollment Report 11-20-15.pdf,14/12/2022,Regular Meeting,Enrollment Study
CM2LN3572175,DeJong Healy Final Enrollment Report 1-15-13 (1).pdf,14/12/2022,Regular Meeting,Enrollment Study
CM3TWP79618B,Certified Staffing Agenda 12.14.2022.pdf,14/12/2022,Regular Meeting,Certified Recommendations
CM4PNC6567CC,Classified Staffing Agenda 12.14.2022.pdf,14/12/2022,Regular Meeting,Classified Recommendations
CMAPQC658F52,2023 Stone Lab Trip_AP Biology II_Itinerary.pdf,25/01/2023,Regular Meeting,AP Biology II Stone Lab Trip
CMARTK6F3C43,BBHCSD Agreement Mindfully.pdf,25/01/2023,Regular Meeting,Mindfully Agreement
CMHKHA51E554,po2220 ADOPTION OF COURSES OF STUDY.pdf,25/01/2023,Regular Meeting,New/Revised Board Policies ~ Final Reading
CMHKHD51E555,po2280 PRESCHOOL PROGRAM.pdf,25/01/2023,Regular Meeting,New/Revised Board Policies ~ Final Reading
CMHKHG51E556,po2413 CAREER ADVISING.pdf,25/01/2023,Regular Meeting,New/Revised Board Policies ~ Final Reading
CMHKHK51E557,po2430 DISTRICT-SPONSORED CLUBS AND ACTIVITIES.pdf,25/01/2023,Regular Meeting,New/Revised Board Policies ~ Final Reading
CMHKHN51E558,po2431 INTERSCHOLASTIC ATHLETICS.pdf,25/01/2023,Regular Meeting,New/Revised Board Policies ~ Final Reading
CMHKHR51E559,po3120.08 EMPLOYMENT OF PERSONNEL FOR CO-CURRICULAR_EXTRA-CURRICULAR ACTIVITES.pdf,25/01/2023,Regular Meeting,New/Revised Board Policies ~ Final Reading
CMHKHU51E55A,po3217 WEAPONS.pdf,25/01/2023,Regular Meeting,New/Revised Board Policies ~ Final Reading
CMHKHX51E55B,po4217 WEAPONS.pdf,25/01/2023,Regular Meeting,New/Revised Board Policies ~ Final Reading
CMHKJ251E55C,po5111 ELIGIBILITY OF RESIDENT_NONRESIDENT STUDENTS.pdf,25/01/2023,Regular Meeting,New/Revised Board Policies ~ Final Reading
CMHKJ551E55D,po5335 CARE OF STUDENTS WITH CHRONIC HEALTH CONDITIONS.pdf,25/01/2023,Regular Meeting,New/Revised Board Policies ~ Final Reading
CMHKJ851E55E,po5336 CARE OF STUDENTS WITH DIABETES.pdf,25/01/2023,Regular Meeting,New/Revised Board Policies ~ Final Reading
CMHKJB51E55F,po5460.01 DIPLOMA DEFERRAL.pdf,25/01/2023,Regular Meeting,New/Revised Board Policies ~ Final Reading
CMHKJE51E560,po6700 FAIR LABOR STANDARDS ACT (FLSA).pdf,25/01/2023,Regular Meeting,New/Revised Board Policies ~ Final Reading
CMHKJH51E561,po7440.03 SMALL UNMANNED AIRCRAFT SYSTEMS.pdf,25/01/2023,Regular Meeting,New/Revised Board Policies ~ Final Reading
CMHKJL51E562,po8210 SCHOOL CALENDAR.pdf,25/01/2023,Regular Meeting,New/Revised Board Policies ~ Final Reading
CMHKJP51E563,po8320 PERSONNEL FILES.pdf,25/01/2023,Regular Meeting,New/Revised Board Policies ~ Final Reading
CMHKJS51E564,po8330 STUDENT RECORDS.pdf,25/01/2023,Regular Meeting,New/Revised Board Policies ~ Final Reading
CMHKJV51E565,po8600 TRANSPORTATION.pdf,25/01/2023,Regular Meeting,New/Revised Board Policies ~ Final Reading
CMHKRQ52DD96,New_Revised Board Policies~Final Reading_1.25.2023.pdf,25/01/2023,Regular Meeting,New/Revised Board Policies ~ Final Reading
CMKH37467AE6,Minutes_Regular Board Mtg_12.14.2022 Meeting.pdf,25/01/2023,Regular Meeting,Minutes
CMRNSD5D78AC,CSU Licensure Preparation MOU.pdf,25/01/2023,Regular Meeting,CSU Licensure Preparation MOU
CMRTDA76CF9E,Tax Budget FY24.pdf,04/01/2023,Organizational Meeting,Alternative Tax Budget Fiscal Year 2024
CMSQBN688820,2023MWPoster.pdf,25/01/2023,Regular Meeting,Increase in Ohio Minimum Wage
CMSQFK691A81,2023 Minimum Wage Increase Announced _ Ohio Department of Commerce.pdf,25/01/2023,Regular Meeting,Increase in Ohio Minimum Wage
CMYSSC6EE99C,ESC Primary Service Agreement 2023-2024 and 2024-2025.pdf,25/01/2023,Regular Meeting,ESC Primary Service Agreement
CN2RFL6D6175,Minutes_Organizational Board Mtg_01.04.2023.pdf,25/01/2023,Regular Meeting,Minutes
CN6JAJ4C3ABE,2023-24 HS Course Options Revisions.pdf,25/01/2023,Regular Meeting,Revisions to High School Course Options Catalog
CN7KR3530E97,ABA Outreach Service Agreement_BehaviorTech-Behavior Therapist.pdf,25/01/2023,Regular Meeting,ABA Outreach Services Agreements
CN7KTZ5323B4,ABA Outreach Service Agreement_Behavior Specialist BCBA.pdf,25/01/2023,Regular Meeting,ABA Outreach Services Agreements
CN7QJY699AB8,Ohio Schools Council Governance Policy Change Resolution.pdf,25/01/2023,Regular Meeting,OSC Governance Policy Change Resolution
CN7RCM6C6B0E,Gerson Special Education Contract (2022-2023)--Brecksville-Broadview Heights (1).doc.pdf,25/01/2023,Regular Meeting,Gerson 2022-2023 Special Education Contract
CN8KSS533759,Annual Spending Plan December.pdf,25/01/2023,Regular Meeting,Financial Report
CN8KSU533767,December Cash Position.pdf,25/01/2023,Regular Meeting,Financial Report
CN8KSW533772,December Checks.pdf,25/01/2023,Regular Meeting,Financial Report
CN8KSY533B18,Bank Reconciliations FY23.xlsx - December 2022.pdf,25/01/2023,Regular Meeting,Financial Report
CN8MEY559182,FY23 Monthly CFO Report January 2023.pdf,25/01/2023,Regular Meeting,Financial Report
CNCH9N476CEE,XC SS  01.25.2023.pdf,25/01/2023,Regular Meeting,Supplemental Recommendations
CNCPCP632E14,Certified Staffing Agenda 01.25.2023.pdf,25/01/2023,Regular Meeting,Certified Recommendations
CNCRVJ681BF4,2023-2024 District Calendar - Revised 01.25.2023.pdf,25/01/2023,Regular Meeting,2023-2024 District Calendar Revision
CNEJDJ4CAF29,2023-2024 OHSAA Membership Resolution.pdf,25/01/2023,Regular Meeting,OHSAA Membership Resolution
CNET5A75A99C,Classified Staffing Agenda 01.25.2023.pdf,25/01/2023,Regular Meeting,Classified Recommendations
CNEUVP7DECFD,SBTrip2023-Budget.pdf,25/01/2023,Regular Meeting,BBHHS Softball Trip
CNGPRJ65E100,Kent State Field Experience & Student Teaching Agreement_BBHCSD 01.2023.pdf,22/02/2023,Regular Meeting,Kent State Student Teaching Agreement
CNLLM3572475,ESC Primary Service Agreement FY 24 and FY25_BBHCSD Signed.pdf,25/01/2023,Regular Meeting,ESC Primary Service Agreement
CNLPRM657C53,SRO MOU_01.2023.pdf,22/02/2023,Regular Meeting,SRO MOU
CNPML457B540,New_Revised Board Policies_Final Reading_1.25.2023.pdf,,,
CNPML857BD2C,Disposition Sheet for NEOLA_02.03.2023.pdf,,,
CNZMK45A9D90,Minutes_Regular Board Meeting_01.25.2023.pdf,22/02/2023,Regular Meeting,Minutes
CP2LUL57B13A,Annual Spending Plan Jan 2023.pdf,22/02/2023,Regular Meeting,Financial Report
CP2LUN57B14A,Cash Position Jan 2023.pdf,22/02/2023,Regular Meeting,Financial Report
CP2LUQ57B154,Check Register Jan 2023.pdf,22/02/2023,Regular Meeting,Financial Report
CP2LUW57B7CF,Bank Reconciliations FY23.xlsx - January 2023.pdf,22/02/2023,Regular Meeting,Financial Report
CP3GNM449660,Kent State University_CCP MOU 2023-2024.pdf,22/02/2023,Regular Meeting,Kent State University CCP MOU
CP3GNQ44A4B7,Lorain Community College_CCP MOU 2023-2024.pdf,22/02/2023,Regular Meeting,Lorain County Community College CCP MOU
CP3GNY44AF13,Cuyahoga Community College_CCP MOU 2023-2024.pdf,22/02/2023,Regular Meeting,Cuyahoga Community College CCP MOU
CP3KF9515D3C,University of Akron_CCP MOU 2023-2024.pdf,22/02/2023,Regular Meeting,University of Akron CCP MOU
CP5SWE723CAC,SKM_750i23021716230.pdf,22/02/2023,Regular Meeting,Highland Bid Discussion
CP5SWG723CCA,SKM_750i23021716231.pdf,22/02/2023,Regular Meeting,Highland Bid Discussion
CP5SWJ723CF6,SKM_750i23021716220.pdf,22/02/2023,Regular Meeting,Highland Bid Discussion
CP9SUK746254,FY23 Monthly CFO Report (2).pdf,22/02/2023,Regular Meeting,Financial Report
CP9TW5794CD2,Special Education Audit Update & Preschool Models Feb 2023.pptx (1).pdf,22/02/2023,Regular Meeting,Special Education Audit Update and Preschool Models
CPAJXF4F2659,XC SS 02.22.2023.pdf,22/02/2023,Regular Meeting,Supplemental Recommendations
CPALUJ581885,Resolution approving sale of Highland to Triban.pdf,22/02/2023,Regular Meeting,Highland Bid Discussion
CPANV261B3AC,Certified Staffing Agenda 02.22.2023.pdf,22/02/2023,Regular Meeting,Certified Recommendations
CPAQJV65D708,Elementary School Presentation 2023-2024.pptx (4).pdf,22/02/2023,Regular Meeting,Elementary School Presentation and Board Discussion
CPAPY766C128,Classified Staffing Agenda 02.22.2023.pdf,22/02/2023,Regular Meeting,Classified Recommendations
CPB4DK0B0E2E,Resolution approving sale of Highland to Triban.pdf,22/02/2023,Regular Meeting,Resolution to approve the sale of Highland
CPCQ2Y67411A,"October 11, 2022 - REVISED ag2266.pdf",,,
CPCQ3367411D,"October 11, 2022 - REVISED ag2266.docx",,,
CPNRSV6F5114,"Minutes_Regular Board Meeting_02.22,2023.pdf",15/03/2023,Regular Meeting,Minutes
CPPR3L699FAB,ag5460B.doc,,,
CPPR4X699FE8,fm7540.03F1.doc,,,
CPPR53699FEB,fm7540.04F1.doc,,,
CPPR3V559E3B,fm5610F1.doc,,,
CPPR3Z55A603,fm5610F2.doc,,,
CPPR4555AD7F,fm5610F3.doc,,,
CPPR4955B463,fm5610F6.doc,,,
CPPR4D55BA31,fm5610F7.doc,,,
CPQQRJ69F5DB,OH Annual Spending Plan February.pdf,15/03/2023,Regular Meeting,Financial Report
CPQQRL69F5EA,Cash Position Feb.pdf,15/03/2023,Regular Meeting,Financial Report
CPQQRN69F5F5,February Checks.pdf,15/03/2023,Regular Meeting,Financial Report
CPQQRQ69FA32,Bank Reconciliations FY23.xlsx - February 2023.pdf,15/03/2023,Regular Meeting,Financial Report
CPQTA46D0CA5,Administrator Salary Schedule (2021-2024) 3.15.23.pdf,15/03/2023,Regular Meeting,Administrative Salary Schedule
CPQSD8717FB6,Certified Staffing Agenda 03.15.2023.pdf,15/03/2023,Regular Meeting,Certified Recommendations
CPSVBT721B7C,ADMINISTRATIVE PERSONNEL GUIDELINES 2021-2024 CLEAN Rev 3.15.23.pdf,15/03/2023,Regular Meeting,Administrative Guidelines
CPSVBV721B8A,ADMINISTRATIVE PERSONNEL GUIDELINES 2021-2024 MARKUP Rev 3.15.23.pdf,15/03/2023,Regular Meeting,Administrative Guidelines
CPVN2F5DB827,Classified Staffing Agenda 03.15.2023.pdf,15/03/2023,Regular Meeting,Classified Recommendations
CPVN395DDF5F,XC SS 03.15.2023.pdf,15/03/2023,Regular Meeting,Supplemental Recommendations
CPWQ8X47F9F9,Monthly CFO Report FEB.pdf,15/03/2023,Regular Meeting,Financial Report
CPXQAJ685DF6,Summary of LSC HB 1 Fiscal Note.pdf,15/03/2023,Regular Meeting,Announcements
CPXQB96875CD,Brecksville-Broadview Heights SD HB1 Impact.pdf,15/03/2023,Regular Meeting,Announcements
CPYNXF620EA2,"Mary LaRosa, Early Retirement Incentive Resolution 4.26.23.pdf",26/04/2023,Regular Meeting,Early Retirement Resolution
CQ6FGR3F1743,Robotics World Championship Trip Itinerary 2023.pdf,26/04/2023,Regular Meeting,High School Robotics Championship Trip
CQ6HK548C9B4,Minutes_Regular Board Meeting_03.15.2023.pdf,26/04/2023,Regular Meeting,Minutes
CQ6LVG575E87,Brecksville-BroadviewHtsCSD 3-14-23.pdf,26/04/2023,Regular Meeting,Engagement Letter with Local Government Services for GAAP
CQ6NER5F9C1E,New_Revised Board Policies 04.26.2023.pdf,26/04/2023,Regular Meeting,New/Revised Board Policies ~ First Reading
CQ6PDE64180F,po 8120 THE DECLARATION REGARDING MATERIAL ASSISTANCE_NON-ASSISTANCE TO A TERRORIST ORGANIZATION (DMA).pdf,26/04/2023,Regular Meeting,New/Revised Board Policies ~ First Reading
CQ6PDG641818,po131.1 TECHNICAL CORRECTIONS.pdf,26/04/2023,Regular Meeting,New/Revised Board Policies ~ First Reading
CQ6PDJ641827,po1615 USE OF TOBACCO BY ADMINISTRATORS.pdf,26/04/2023,Regular Meeting,New/Revised Board Policies ~ First Reading
CQ6PDL641833,po2114 MEETING STATE PERFORMANCE INDICATORS.pdf,26/04/2023,Regular Meeting,New/Revised Board Policies ~ First Reading
CQ6PDN641847,po2271 COLLEGE CREDIT PLUS PROGRAM.pdf,26/04/2023,Regular Meeting,New/Revised Board Policies ~ First Reading
CQ6PDQ64184F,po2412 HOMEBOUND INSTRUCTION PROGRAM.pdf,26/04/2023,Regular Meeting,New/Revised Board Policies ~ First Reading
CQ6PDU641867,po3215 USE OF TOBACCO BY PROFESSIONAL STAFF.pdf,26/04/2023,Regular Meeting,New/Revised Board Policies ~ First Reading
CQ6PDZ64187E,po4215 USE OF TOBACCO BY CLASSIFIED STAFF.pdf,26/04/2023,Regular Meeting,New/Revised Board Policies ~ First Reading
CQ6PE3641887,po5310 HEALTH SERVICES.pdf,26/04/2023,Regular Meeting,New/Revised Board Policies ~ First Reading
CQ6PE5641893,po5460 GRADUATION REQUIREMENTS.pdf,26/04/2023,Regular Meeting,New/Revised Board Policies ~ First Reading
CQ6PE76418A0,po5512 USE OF TOBACCO.pdf,26/04/2023,Regular Meeting,New/Revised Board Policies ~ First Reading
CQ6PE96418AF,"po5610 REMOVAL, SUSPENSION, EXPULSION, AND PERMANENT EXCLUSION OF STUDENTS.pdf",26/04/2023,Regular Meeting,New/Revised Board Policies ~ First Reading
CQ6PEB6418BB,po5611 DUE PROCESS RIGHTS.pdf,26/04/2023,Regular Meeting,New/Revised Board Policies ~ First Reading
CQ6PED6418CD,po6325 PROCUREMENT - FEDERAL GRANTS_FUNDS.pdf,26/04/2023,Regular Meeting,New/Revised Board Policies ~ First Reading
CQ6PEF6418D9,po7434 USE OF TOBACCO ON SCHOOL PREMISES.pdf,26/04/2023,Regular Meeting,New/Revised Board Policies ~ First Reading
CQ6PEH6418E5,po7540 TECHNOLOGY.pdf,26/04/2023,Regular Meeting,New/Revised Board Policies ~ First Reading
CQ6PEK6418F3,po7540.01 TECHNOLOGY PRIVACY.pdf,26/04/2023,Regular Meeting,New/Revised Board Policies ~ First Reading
CQ6PEM641902,"po7540.02 WEB ACCESSIBILITY, CONTENT, APPS, AND SERVICES.pdf",26/04/2023,Regular Meeting,New/Revised Board Policies ~ First Reading
CQ6PEP641912,po7540.03 STUDENT TECHNOLOGY ACCEPTABLE USE AND SAFETY.pdf,26/04/2023,Regular Meeting,New/Revised Board Policies ~ First Reading
CQ6PER641920,po7540.04 STAFF TECHNOLOGY ACCEPTABLE USE AND SAFETY.pdf,26/04/2023,Regular Meeting,New/Revised Board Policies ~ First Reading
CQ6PEV641939,po8300 CONTINUITY OF ORGANIZATIONAL OPERATIONS PLAN.pdf,26/04/2023,Regular Meeting,New/Revised Board Policies ~ First Reading
CQ6PEX641946,po8305 INFORMATION SECURITY.pdf,26/04/2023,Regular Meeting,New/Revised Board Policies ~ First Reading
CQ6PEZ641953,po8315 INFORMATION MANAGEMENT.pdf,26/04/2023,Regular Meeting,New/Revised Board Policies ~ First Reading
CQ6PF364196D,po8390 ANIMALS ON DISTRICT PROPERTY.pdf,26/04/2023,Regular Meeting,New/Revised Board Policies ~ First Reading
CQ6PF5641B79,po8400 SCHOOL SAFETY.pdf,26/04/2023,Regular Meeting,New/Revised Board Policies ~ First Reading
CQ6PF7641C74,po8420 EMERGENCY SITUATIONS AT SCHOOLS.pdf,26/04/2023,Regular Meeting,New/Revised Board Policies ~ First Reading
CQ6PFB641D46,po8462 STUDENT ABUSE AND NEGLECT.pdf,26/04/2023,Regular Meeting,New/Revised Board Policies ~ First Reading
CQ6PFD641E58,po9160 PUBLIC ATTENDANCE AT SCHOOL EVENTS.pdf,26/04/2023,Regular Meeting,New/Revised Board Policies ~ First Reading
CQ6PFF641F3B,po9700.01 ADVERTISING AND COMMERCIAL ACTIVITIES.pdf,26/04/2023,Regular Meeting,New/Revised Board Policies ~ First Reading
CQ6SQZ6B3D71,Brecksville-Broadview_Heights_CSD_2022_Cuyahoga_FINAL.pdf,15/03/2023,Regular Meeting,Financial Audit Update
CQHMW85D3081,BBHCSD Finding Leaders Superintendent Search 2023 Contract.pdf,03/04/2023,Special Meeting,Finding Leaders Contract
CQJRX870165E,_Scope_and_Sequence (1).pdf,03/04/2023,Special Meeting,Finding Leaders Contract
CQJRYN704BC5,Recent Searches Master - Sheet1.pdf,03/04/2023,Special Meeting,Finding Leaders Contract
CQJUSD7D6FE2,BBHCS TIMELINE.pdf,03/04/2023,Special Meeting,Finding Leaders Contract
CQUQ4P671CAE,Minutes_Special Board Meeting_03.30.2023.pdf,26/04/2023,Regular Meeting,Minutes
CQUQ4R671EB8,Minutes_Special Board Meeting_04.03.2023.pdf,26/04/2023,Regular Meeting,Minutes
CQVH6U4701B4,Brecksville-Broadview Hts SD - Tax Rate Resolution - Tax Year 2023.pdf,26/04/2023,Regular Meeting,Tax Rate Resolution
CQVHE948193A,Cash Position Report March.pdf,26/04/2023,Regular Meeting,Financial Report
CQVHEB481941,Annual Spending Plan March.pdf,26/04/2023,Regular Meeting,Financial Report
CQVHED481949,March 2023 Checks.pdf,26/04/2023,Regular Meeting,Financial Report
CQVHFA483FF9,Bank Reconciliations FY23.xlsx - March 2023.pdf,26/04/2023,Regular Meeting,Financial Report
CQVJ3R4B057E,FY23 Monthly CFO Report (3).pdf,26/04/2023,Regular Meeting,Financial Report
CR2JMW4AE2DE,XC SS  04.26.2023.pdf,26/04/2023,Regular Meeting,Supplemental Recommendations
CR5JMH4DD9B0,MOU Salary Placement - EMIS Coordinator.pdf,26/04/2023,Regular Meeting,EMIS Coordinator MOU
CR7UGK75396F,AMD #1 - April 26 Revenue Budget Modifications.pdf,26/04/2023,Regular Meeting,Budget Modification
CR7UGM75397B,AMD #1 - April 26 Expenditure Budget Modifications.pdf,26/04/2023,Regular Meeting,Budget Modification
CR93NV07BCB7,Certified Staffing Agenda 04.26.2023.pdf,26/04/2023,Regular Meeting,Certified Recommendations
CR9NEW5E2412,Classified Staffing Agenda 04.26.2023.pdf,26/04/2023,Regular Meeting,Classified Recommendations
CR9SZQ751BD3,PI Presentation 4.26.23.pdf,26/04/2023,Regular Meeting,Permanent Improvement Committee Discussion
CRBNWL61E75E,Minutes_Regular Board Meeting_04.26.2023.pdf,24/05/2023,Regular Meeting,Minutes
CRMGU8456F9D,po 8120 THE DECLARATION REGARDING MATERIAL ASSISTANCE_NON-ASSISTANCE TO A TERRORIST ORGANIZATION (DMA).pdf,24/05/2023,Regular Meeting,New/Revised Board Policies ~ Final Reading
CRMGUB456F9E,po131.1 TECHNICAL CORRECTIONS.pdf,24/05/2023,Regular Meeting,New/Revised Board Policies ~ Final Reading
CRMGUE456F9F,po1615 USE OF TOBACCO BY ADMINISTRATORS.pdf,24/05/2023,Regular Meeting,New/Revised Board Policies ~ Final Reading
CRMGUH456FA0,po2114 MEETING STATE PERFORMANCE INDICATORS.pdf,24/05/2023,Regular Meeting,New/Revised Board Policies ~ Final Reading
CRMGUL456FA2,po2271 COLLEGE CREDIT PLUS PROGRAM.pdf,24/05/2023,Regular Meeting,New/Revised Board Policies ~ Final Reading
CRMGUP456FA4,po2412 HOMEBOUND INSTRUCTION PROGRAM.pdf,24/05/2023,Regular Meeting,New/Revised Board Policies ~ Final Reading
CRMGUS456FA6,po3215 USE OF TOBACCO BY PROFESSIONAL STAFF.pdf,24/05/2023,Regular Meeting,New/Revised Board Policies ~ Final Reading
CRMGUV456FAA,po4215 USE OF TOBACCO BY CLASSIFIED STAFF.pdf,24/05/2023,Regular Meeting,New/Revised Board Policies ~ Final Reading
CRMGUY456FAC,po5310 HEALTH SERVICES.pdf,24/05/2023,Regular Meeting,New/Revised Board Policies ~ Final Reading
CRMGV6456FB2,po5512 USE OF TOBACCO.pdf,24/05/2023,Regular Meeting,New/Revised Board Policies ~ Final Reading
CRMGV9456FB5,"po5610 REMOVAL, SUSPENSION, EXPULSION, AND PERMANENT EXCLUSION OF STUDENTS.pdf",24/05/2023,Regular Meeting,New/Revised Board Policies ~ Final Reading
CRMGVC456FB8,po5611 DUE PROCESS RIGHTS.pdf,24/05/2023,Regular Meeting,New/Revised Board Policies ~ Final Reading
CRMGVF456FBD,po6325 PROCUREMENT - FEDERAL GRANTS_FUNDS.pdf,24/05/2023,Regular Meeting,New/Revised Board Policies ~ Final Reading
CRMGVJ456FBF,po7434 USE OF TOBACCO ON SCHOOL PREMISES.pdf,24/05/2023,Regular Meeting,New/Revised Board Policies ~ Final Reading
CRMGVM456FC0,po7540 TECHNOLOGY.pdf,24/05/2023,Regular Meeting,New/Revised Board Policies ~ Final Reading
CRMGVQ456FC3,po7540.01 TECHNOLOGY PRIVACY.pdf,24/05/2023,Regular Meeting,New/Revised Board Policies ~ Final Reading
CRMGVT456FC7,"po7540.02 WEB ACCESSIBILITY, CONTENT, APPS, AND SERVICES.pdf",24/05/2023,Regular Meeting,New/Revised Board Policies ~ Final Reading
CRMGVW456FCB,po7540.03 STUDENT TECHNOLOGY ACCEPTABLE USE AND SAFETY.pdf,24/05/2023,Regular Meeting,New/Revised Board Policies ~ Final Reading
CRMGVZ456FD0,po7540.04 STAFF TECHNOLOGY ACCEPTABLE USE AND SAFETY.pdf,24/05/2023,Regular Meeting,New/Revised Board Policies ~ Final Reading
CRMGW4456FD2,po8300 CONTINUITY OF ORGANIZATIONAL OPERATIONS PLAN.pdf,24/05/2023,Regular Meeting,New/Revised Board Policies ~ Final Reading
CRMGW7456FD4,po8305 INFORMATION SECURITY.pdf,24/05/2023,Regular Meeting,New/Revised Board Policies ~ Final Reading
CRMGWA456FD6,po8315 INFORMATION MANAGEMENT.pdf,24/05/2023,Regular Meeting,New/Revised Board Policies ~ Final Reading
CRMGWD456FDA,po8390 ANIMALS ON DISTRICT PROPERTY.pdf,24/05/2023,Regular Meeting,New/Revised Board Policies ~ Final Reading
CRMGWG456FDE,po8400 SCHOOL SAFETY.pdf,24/05/2023,Regular Meeting,New/Revised Board Policies ~ Final Reading
CRMGWK456FE1,po8420 EMERGENCY SITUATIONS AT SCHOOLS.pdf,24/05/2023,Regular Meeting,New/Revised Board Policies ~ Final Reading
CRMGWN456FE2,po8462 STUDENT ABUSE AND NEGLECT.pdf,24/05/2023,Regular Meeting,New/Revised Board Policies ~ Final Reading
CRMGWR456FE5,po9160 PUBLIC ATTENDANCE AT SCHOOL EVENTS.pdf,24/05/2023,Regular Meeting,New/Revised Board Policies ~ Final Reading
CRMGWU456FE7,po9700.01 ADVERTISING AND COMMERCIAL ACTIVITIES.pdf,24/05/2023,Regular Meeting,New/Revised Board Policies ~ Final Reading
CRMH8W475142,New_Revised Board Policies_Final Reading_05.24.2023.pdf,24/05/2023,Regular Meeting,New/Revised Board Policies ~ Final Reading
CRQKHF51397F,po5640 GRADUATION REQUIREMENTS.pdf,24/05/2023,Regular Meeting,New/Revised Board Policies ~ Final Reading
